learnerID,sitesVisited,step,pr(rr),pr(fr),pr(sr),randomNumber,nodeRecommendationID
1,4,0,0.238,0.877,1,0.818207,7
1,4,2,0.238,0.877,1,0.515778,2
2,8,4,0.201,0.881,1,0.374268,2
3,10,1,0.215,0.875,1,0.888672,0
3,10,9,0.215,0.875,1,0.655853,4
4,13,3,0.229,0.865,1,0.338135,4
4,13,7,0.229,0.865,1,0.229309,0
4,13,11,0.229,0.865,1,0.018585,3
4,13,12,0.229,0.865,1,0.696014,9
5,9,0,0.22,0.871,1,0.67514,0
5,9,6,0.22,0.871,1,0.589111,4
5,9,7,0.22,0.871,1,0.039429,6
6,19,1,0.22,0.863,1,0.920837,1
6,19,2,0.22,0.863,1,0.240662,5
6,19,7,0.22,0.863,1,0.757355,7
6,19,10,0.22,0.863,1,0.301727,6
6,19,13,0.22,0.863,1,0.266144,3
6,19,17,0.22,0.863,1,0.433563,0
7,8,1,0.209,0.866,1,0.941803,6
7,8,3,0.209,0.866,1,0.829987,4
7,8,6,0.209,0.866,1,0.490997,1
8,10,0,0.223,0.887,1,0.656738,6
8,10,3,0.223,0.887,1,0.894287,4
9,13,1,0.199,0.871,1,0.677765,6
9,13,5,0.199,0.871,1,0.389526,9
10,7,0,0.2,0.876,1,0.201752,2
12,19,8,0.221,0.877,1,0.538635,4
12,19,14,0.221,0.877,1,0.317596,2
12,19,15,0.221,0.877,1,0.271149,1
12,19,18,0.221,0.877,1,0.046997,5
14,7,6,0.219,0.871,1,0.576019,6
15,15,0,0.218,0.879,1,0.595459,9
15,15,1,0.218,0.879,1,0.99176,2
15,15,7,0.218,0.879,1,0.001923,1
15,15,9,0.218,0.879,1,0.703735,4
15,15,13,0.218,0.879,1,0.546417,8
16,8,1,0.201,0.854,1,0.50354,3
16,8,6,0.201,0.854,1,0.403625,8
17,16,2,0.22,0.885,1,0.332245,3
17,16,6,0.22,0.885,1,0.696564,9
17,16,9,0.22,0.885,1,0.751953,1
17,16,10,0.22,0.885,1,0.427032,6
