learnerID,sitesVisited,step,pr(rr),pr(fr),pr(sr),randomNumber,nodeRecommendationID
1,4,0,0.238,0.877,1,0.576569,0
1,4,3,0.238,0.877,1,0.862793,4
3,10,0,0.215,0.875,1,0.07489,4
3,10,1,0.215,0.875,1,0.214661,2
3,10,2,0.215,0.875,1,0.475037,1
3,10,5,0.215,0.875,1,0.19162,6
4,13,0,0.229,0.865,1,0.479095,6
4,13,1,0.229,0.865,1,0.826752,5
4,13,2,0.229,0.865,1,0.923553,8
4,13,6,0.229,0.865,1,0.159454,2
4,13,9,0.229,0.865,1,0.004364,3
4,13,10,0.229,0.865,1,0.592102,1
4,13,12,0.229,0.865,1,0.72113,0
5,9,0,0.22,0.871,1,0.937805,0
6,19,6,0.22,0.863,1,0.660126,0
6,19,13,0.22,0.863,1,0.538086,4
7,8,2,0.209,0.866,1,0.08432,4
7,8,6,0.209,0.866,1,0.808746,0
8,10,2,0.223,0.887,1,0.592957,4
8,10,7,0.223,0.887,1,0.463806,2
9,13,5,0.199,0.871,1,0.314606,2
9,13,10,0.199,0.871,1,0.20224,3
9,13,12,0.199,0.871,1,0.1008,1
12,19,15,0.221,0.877,1,0.968201,2
13,8,0,0.232,0.87,1,0.661743,2
15,15,0,0.218,0.879,1,0.897034,3
15,15,4,0.218,0.879,1,0.859253,2
15,15,5,0.218,0.879,1,0.36322,0
15,15,10,0.218,0.879,1,0.502106,8
15,15,14,0.218,0.879,1,0.364685,9
16,8,4,0.201,0.854,1,0.569733,3
17,16,4,0.22,0.885,1,0.064697,3
17,16,9,0.22,0.885,1,0.327942,9
17,16,11,0.22,0.885,1,0.691986,1
17,16,15,0.22,0.885,1,0.735077,0
18,10,7,0.213,0.871,1,0.194855,0
18,10,9,0.213,0.871,1,0.167816,3
19,5,0,0.203,0.874,1,0.131866,3
19,5,1,0.203,0.874,1,0.478088,0
19,5,4,0.203,0.874,1,0.615173,5
20,16,6,0.203,0.875,1,0.973175,8
20,16,10,0.203,0.875,1,0.256317,5
20,16,12,0.203,0.875,1,0.297485,0
20,16,14,0.203,0.875,1,0.816742,6
