learnerID,sitesVisited,step,pr(rr),pr(fr),pr(sr),randomNumber,nodeRecommendationID
2,8,7,0.201,0.881,1,0.057861,1
3,10,2,0.215,0.875,1,0.296387,2
3,10,3,0.215,0.875,1,0.013702,1
3,10,9,0.215,0.875,1,0.906006,8
4,13,0,0.229,0.865,1,0.257141,2
4,13,1,0.229,0.865,1,0.350189,0
4,13,4,0.229,0.865,1,0.358093,8
4,13,7,0.229,0.865,1,0.138824,3
4,13,8,0.229,0.865,1,0.357574,7
4,13,9,0.229,0.865,1,0.41333,1
5,9,6,0.22,0.871,1,0.698517,2
5,9,7,0.22,0.871,1,0.81427,3
5,9,8,0.22,0.871,1,0.605347,9
6,19,0,0.22,0.863,1,0.053436,1
6,19,4,0.22,0.863,1,0.799011,2
6,19,15,0.22,0.863,1,0.224731,3
6,19,17,0.22,0.863,1,0.476379,9
7,8,6,0.209,0.866,1,0.99646,1
8,10,5,0.223,0.887,1,0.813782,1
9,13,3,0.199,0.871,1,0.687286,0
9,13,10,0.199,0.871,1,0.188934,4
9,13,12,0.199,0.871,1,0.488678,9
10,7,2,0.2,0.876,1,0.526489,4
12,19,10,0.221,0.877,1,0.689087,4
12,19,11,0.221,0.877,1,0.081818,0
12,19,16,0.221,0.877,1,0.536469,6
13,8,0,0.232,0.87,1,0.808868,4
13,8,1,0.232,0.87,1,0.392578,2
14,7,3,0.219,0.871,1,0.651947,4
15,15,1,0.218,0.879,1,0.626678,4
15,15,2,0.218,0.879,1,0.568237,0
15,15,8,0.218,0.879,1,0.822327,6
16,8,6,0.201,0.854,1,0.274292,4
17,16,6,0.22,0.885,1,0.518433,2
17,16,10,0.22,0.885,1,0.51828,6
17,16,13,0.22,0.885,1,0.10498,5
18,10,6,0.213,0.871,1,0.547821,5
18,10,8,0.213,0.871,1,0.574371,8
20,16,1,0.203,0.875,1,0.186249,2
21,6,0,0.224,0.868,1,0.225189,2
22,11,0,0.213,0.886,1,0.213226,2
22,11,3,0.213,0.886,1,0.350922,3
22,11,4,0.213,0.886,1,0.219238,1
23,1,0,0.201,0.886,1,0.631073,0
24,12,2,0.204,0.882,1,0.721191,4
24,12,5,0.204,0.882,1,0.532623,2
25,15,0,0.222,0.878,1,0.982208,4
25,15,3,0.222,0.878,1,0.116241,0
25,15,7,0.222,0.878,1,0.96347,6
25,15,8,0.222,0.878,1,0.937042,2
25,15,11,0.222,0.878,1,0.374023,1
26,20,0,0.21,0.877,1,0.091827,4
26,20,13,0.21,0.877,1,0.158936,2
26,20,15,0.21,0.877,1,0.566681,0
26,20,17,0.21,0.877,1,0.910156,6
27,10,8,0.197,0.884,1,0.293793,4
28,20,0,0.222,0.858,1,0.416016,4
28,20,7,0.222,0.858,1,0.070404,0
28,20,9,0.222,0.858,1,0.008911,9
28,20,15,0.222,0.858,1,0.510406,6
28,20,16,0.222,0.858,1,0.630493,3
29,20,0,0.225,0.848,1,0.251831,7
29,20,1,0.225,0.848,1,0.488678,2
29,20,11,0.225,0.848,1,0.48938,6
29,20,15,0.225,0.848,1,0.485199,9
30,13,1,0.214,0.883,1,0.123444,2
30,13,5,0.214,0.883,1,0.097137,3
30,13,11,0.214,0.883,1,0.656738,7
31,10,0,0.21,0.878,1,0.019379,7
31,10,8,0.21,0.878,1,0.430786,5
32,15,0,0.224,0.892,1,0.998627,5
32,15,2,0.224,0.892,1,0.482697,8
32,15,5,0.224,0.892,1,0.674896,2
32,15,8,0.224,0.892,1,0.593872,0
32,15,12,0.224,0.892,1,0.989838,4
33,22,8,0.215,0.885,1,0.909088,4
33,22,9,0.215,0.885,1,0.315063,6
33,22,10,0.215,0.885,1,0.9823,9
33,22,11,0.215,0.885,1,0.887909,2
33,22,19,0.215,0.885,1,0.117676,0
33,22,21,0.215,0.885,1,0.198273,8
34,3,2,0.204,0.891,1,0.358063,9
35,23,2,0.211,0.883,1,0.802948,8
35,23,3,0.211,0.883,1,0.184967,9
35,23,10,0.211,0.883,1,0.570618,0
35,23,13,0.211,0.883,1,0.649658,5
35,23,15,0.211,0.883,1,0.02301,7
36,19,4,0.226,0.864,1,0.954132,0
36,19,9,0.226,0.864,1,0.982513,7
36,19,16,0.226,0.864,1,0.994324,1
37,9,0,0.204,0.862,1,0.54303,0
37,9,1,0.204,0.862,1,0.559692,6
37,9,4,0.204,0.862,1,0.012085,4
37,9,6,0.204,0.862,1,0.84317,9
38,27,3,0.186,0.87,1,0.654114,4
38,27,6,0.186,0.87,1,0.191772,0
38,27,9,0.186,0.87,1,0.363464,3
38,27,11,0.186,0.87,1,0.510071,7
38,27,12,0.186,0.87,1,0.16571,5
38,27,20,0.186,0.87,1,0.99527,9
40,16,2,0.217,0.889,1,0.549225,7
40,16,6,0.217,0.889,1,0.443359,5
40,16,7,0.217,0.889,1,0.170929,9
40,16,12,0.217,0.889,1,0.056915,3
41,17,0,0.222,0.866,1,0.640381,1
41,17,4,0.222,0.866,1,0.373993,0
41,17,5,0.222,0.866,1,0.887634,3
41,17,12,0.222,0.866,1,0.38208,8
43,19,1,0.208,0.866,1,0.790924,0
43,19,4,0.208,0.866,1,0.828491,6
43,19,10,0.208,0.866,1,0.090485,2
43,19,12,0.208,0.866,1,0.341675,7
43,19,13,0.208,0.866,1,0.646851,1
43,19,16,0.208,0.866,1,0.250244,4
43,19,17,0.208,0.866,1,0.022522,8
43,19,18,0.208,0.866,1,0.687042,3
44,18,0,0.229,0.874,1,0.778748,9
